"id","question_text","opt1","opt2","opt3","opt4","reason1","reason2","reason3","reason4","concept","prereqs","a_vector","d_param","correct_option","status","review_notes","content_validated","misconception_validated","concept_id","prereq_ids","skill_vector","question_type","difficulty_tier","estimated_time_sec","item_exposure_limit","version","z1","z2","z3","z4"
"NCERT_SilicatePoly_08","The presence of Al³⁺ substituting for Si⁴⁺ in silicate minerals leads to:","Destruction of the tetrahedral structure.","No change in charge.","A positive charge on the framework.","A negative charge on the framework, requiring cations for charge balance.","Incorrect. The structure remains tetrahedral, as Al³⁺ can also occupy tetrahedral sites.","Incorrect. Charge changes.","Incorrect. Substitution of lower valence cation creates negative charge.","Correct. When Al³⁺ replaces Si⁴⁺ in the tetrahedral site, a negative charge develops, which is balanced by cations like K⁺, Na⁺, Ca²⁺.","Polymerization of Silicate Units","Sigma and Pi Bonding in Molecular Orbitals","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.9","4","reviewed","","True","True","Polymerization of Silicate Units","Sigma and Pi Bonding in Molecular Orbitals","[0, 1, 0]","conceptual","advanced","110","60","1.0","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_SilicatePoly_09","Which of the following correctly orders silicate types by increasing degree of polymerization?","Tectosilicates < Sheet silicates < Chain silicates < Pyrosilicates < Orthosilicates","Sheet < Chain < Pyro < Ortho < Tecto","Orthosilicates > Pyrosilicates > Chain > Sheet > Tecto","Orthosilicates < Pyrosilicates < Chain silicates < Sheet silicates < Tectosilicates","Incorrect. This is the reverse order.","Incorrect. This order is mixed.","Incorrect. This is decreasing order.","Correct. Orthosilicates have discrete units (no sharing), pyrosilicates share one oxygen, chain silicates share two, sheet silicates share three, tectosilicates share all four.","Polymerization of Silicate Units","Sigma and Pi Bonding in Molecular Orbitals","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.8","4","reviewed","","True","True","Polymerization of Silicate Units","Sigma and Pi Bonding in Molecular Orbitals","[0, 1, 0]","conceptual","advanced","135","60","1.0","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_SilicatePoly_10","The empirical formula of a pyroxene (chain silicate) is often written as (SiO₃)ₙ²ⁿ⁻. This indicates:","Each SiO₄ tetrahedron shares two oxygens, forming infinite chains.","It is a three-dimensional network.","The structure contains discrete Si₃O₉⁶⁻ rings.","Each SiO₄ tetrahedron shares three oxygens.","Correct. In chain silicates, two oxygens per tetrahedron are shared, giving a repeating unit of SiO₃²⁻.","Incorrect. That describes tectosilicates (e.g., SiO₂).","Incorrect. That describes cyclosilicates (ring silicates).","Incorrect. That would give sheet silicates with formula (Si₂O₅)ₙ²ⁿ⁻.","Polymerization of Silicate Units","Sigma and Pi Bonding in Molecular Orbitals","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.7","1","reviewed","","True","True","Polymerization of Silicate Units","Sigma and Pi Bonding in Molecular Orbitals","[0, 1, 0]","conceptual","advanced","115","60","1.0","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_ThermalStability_01","The thermal stability of Group 2 carbonates (MCO₃) increases down the group. This is because:","The hydration enthalpy increases down the group, stabilizing the carbonate.","The lattice energy increases down the group, making decomposition more difficult.","The size of the cation increases, decreasing its polarizing power, which makes the carbonate ion less distorted and more stable.","The size of the cation decreases, increasing its polarizing power, which makes the carbonate ion more distorted and less stable.","Incorrect. Hydration enthalpy relates to solubility, not thermal stability of the solid carbonate.","Incorrect. Lattice energy actually decreases down the group; the trend in stability is not primarily due to lattice energy but to polarization of the anion.","Correct. As we move down Group 2, the cation size increases, polarizing power decreases. The carbonate ion is less distorted, so more energy is needed to decompose it.","Incorrect. Cation size increases, not decreases. Also, higher polarizing power would decrease stability, opposite to the observed trend.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.8","3","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","180","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_02","Why does Li₂CO₃ decompose on heating while Na₂CO₃ does not?","Na₂CO₃ has a higher lattice energy.","Li₂CO₃ is more soluble in water.","Li⁺ has a small size and high polarizing power, which distorts the CO₃²⁻ ion, leading to decomposition.","Li₂CO₃ has a higher hydration enthalpy.","Incorrect. Na2CO3 actually has a lower lattice energy than Li2CO3 (Na+ is larger); the key factor in Li2CO3's instability is the strong polarization of the carbonate ion by the small, highly charged Li+, not lattice energy.","Incorrect. Solubility is not directly related to thermal stability.","Correct. The small Li⁺ with high charge density strongly polarizes the carbonate ion, weakening the C–O bonds and causing decomposition upon heating.","Incorrect. Hydration enthalpy affects solubility, not thermal decomposition of the solid.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.9","3","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","120","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_03","The correct order of thermal stability of the following carbonates is:","BaCO₃ < SrCO₃ < CaCO₃ < MgCO₃","MgCO₃ > CaCO₃ > SrCO₃ > BaCO₃","MgCO₃ < CaCO₃ < SrCO₃ < BaCO₃","CaCO₃ < MgCO₃ < SrCO₃ < BaCO₃","Incorrect. This is the reverse order.","Incorrect. MgCO₃ is the least stable, not the most.","Correct. Thermal stability increases down Group 2 as cation size increases and polarizing power decreases.","Incorrect. MgCO₃ is the least stable, not CaCO₃.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.7","3","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","110","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_04","The thermal decomposition of metal carbonates generally produces:","Metal oxide and carbon monoxide","Metal and carbon dioxide","Metal hydroxide and carbon dioxide","Metal oxide and carbon dioxide","Incorrect. Carbon monoxide is not a typical product; it is CO₂.","Incorrect. Reduction to metal is not typical for carbonates; it requires stronger reducing conditions.","Incorrect. Hydroxides are not formed; water is not involved in the decomposition.","Correct. Most metal carbonates (except those of very active metals) decompose to the metal oxide and CO₂.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.7","4","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","90","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_05","Which of the following statements about the thermal stability of nitrates is correct?","Nitrates of all alkali metals decompose to the metal oxide.","LiNO₃ decomposes to lithium oxide, nitrogen dioxide, and oxygen, similar to Group 2 nitrates.","Both A and B","Group 1 nitrates (except LiNO₃) decompose to nitrites and oxygen.","Incorrect. Only LiNO₃ decomposes to oxide; others give nitrite.","Incorrect. This is also true; LiNO₃ behaves like Mg(NO₃)₂.","Correct. Both statements A and B are correct. LiNO₃ behaves differently from other alkali metal nitrates due to the high polarizing power of Li⁺.","Incorrect. This is true for NaNO₃, KNO₃, etc.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.9","3","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","135","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_06","The decreasing thermal stability of Group 2 carbonates down the group is actually an increasing stability. Which factor is primarily responsible?","Increasing hydration enthalpy","Increasing lattice energy","Decreasing bond dissociation energy of C–O","Decreasing polarizing power of the cation","Incorrect. Hydration enthalpy is not directly related to thermal decomposition of the solid.","Incorrect. Lattice energy decreases down the group, not increases.","Incorrect. The C–O bond strength is similar; distortion weakens the bond.","Correct. As cation size increases, polarizing power decreases, so the carbonate ion is less distorted and more stable to heat.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.8","4","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","110","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_07","Which of the following carbonates decomposes at the lowest temperature?","CaCO₃","Na₂CO₃","BaCO₃","MgCO₃","Incorrect. CaCO₃ decomposes at a higher temperature than MgCO₃.","Incorrect. Na₂CO₃ does not decompose on heating (except at very high temperatures).","Incorrect. BaCO₃ is the most stable, decomposing at the highest temperature.","Correct. MgCO₃ has the smallest cation with highest polarizing power, so it decomposes most easily at the lowest temperature.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.7","4","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","65","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_08","The high thermal stability of Na₂CO₃ compared to Li₂CO₃ is due to:","Na⁺ has a smaller size and higher polarizing power.","Na₂CO₃ is more covalent.","Na₂CO₃ has a higher lattice energy.","Na⁺ has a larger size and lower polarizing power, causing less distortion of the carbonate ion.","Incorrect. Na⁺ is larger and has lower polarizing power.","Incorrect. Li₂CO₃ is more covalent due to higher polarizing power, which makes it less stable.","Incorrect. Lattice energy of Li₂CO₃ is higher than Na₂CO₃, but that alone doesn't explain the stability order. Polarization is the key.","Correct. Larger Na⁺ distorts the CO₃²⁻ ion less, making it more stable to heat.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.8","4","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","125","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_09","The thermal stability of hydrides of Group 16 (H₂O, H₂S, H₂Se, H₂Te) decreases down the group. This is due to:","Increasing bond dissociation energy of the H–X bond","Decreasing bond dissociation energy of the H–X bond","Increasing electronegativity of the central atom","Decreasing size of the central atom","Incorrect. Bond dissociation energy decreases down the group, making decomposition easier.","Correct. As we move down, the H–X bond becomes weaker, so thermal stability decreases.","Incorrect. Electronegativity decreases down the group.","Incorrect. Size increases down the group, leading to weaker bonds.","Thermal Stability from Lattice Energy and Polarization","Bond Dissociation Energy and Stability","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.7","2","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Bond Dissociation Energy and Stability","[0, 0, 1]","conceptual","advanced","130","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_ThermalStability_10","Which of the following is the correct order of thermal stability for the given compounds?","CaCO₃ < BeCO₃ < MgCO₃ < BaCO₃","BeCO₃ < MgCO₃ < CaCO₃ < SrCO₃ < BaCO₃","BeCO₃ > MgCO₃ > CaCO₃ > SrCO₃ > BaCO₃","BeCO₃ > BaCO₃ > MgCO₃ > CaCO₃","Incorrect. BeCO₃ is the least stable, not in the middle.","Correct. BeCO₃ is the least stable (decomposes easily), and stability increases down the group due to decreasing polarizing power.","Incorrect. This is the reverse order.","Incorrect. BeCO₃ is least stable, not most.","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.8","2","reviewed","","True","True","Thermal Stability from Lattice Energy and Polarization","Lattice Energy, Polarization Effects (Fajan's Rule + Polarizing Power)","[0, 0, 1]","conceptual","advanced","125","60","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"NCERT_OxoacidStrength_01","The strength of an oxoacid HₙXOₘ depends primarily on:","The number of oxygen atoms attached to X.","All of the above, but the key factor is the ability of the oxoacid to stabilize the conjugate base through electron withdrawal by oxygen atoms.","The oxidation state of X.","The electronegativity of the central atom X.","Incorrect. Number of oxygens is a key factor, but not the only one.","Correct. The strength of an oxoacid is determined by how well the conjugate base is stabilized; this depends on the electronegativity and oxidation state of X, and the number of oxygen atoms that can delocalize the negative charge.","Incorrect. Oxidation state is related to the number of oxygens, but the explanation is more nuanced.","Incorrect. Electronegativity is important, but it is not the only factor.","Oxoacid Strength and Basicity from Structure","Electronegativity Trend, Hybridization and Orbital Mixing Principles, Molecular Orbital Theory and Delocalization","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.8","2","reviewed","","True","True","Oxoacid Strength and Basicity from Structure","Electronegativity Trend, Hybridization and Orbital Mixing Principles, Molecular Orbital Theory and Delocalization","[0, 1, 0]","conceptual","advanced","140","60","1.0","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_OxoacidStrength_02","Which of the following is the correct order of acidic strength for the oxoacids of chlorine?","HClO₄ < HClO₃ < HClO₂ < HClO","HClO < HClO₄ < HClO₂ < HClO₃","HClO₂ < HClO < HClO₃ < HClO₄","HClO < HClO₂ < HClO₃ < HClO₄","Incorrect. This is the reverse order.","Incorrect. HClO is weakest, HClO₄ is strongest.","Incorrect. HClO is the weakest, not in the middle.","Correct. As the number of oxygen atoms increases, the oxidation state of Cl increases, and the conjugate base is stabilized by resonance, increasing acid strength.","Oxoacid Strength and Basicity from Structure","Electronegativity Trend, Hybridization and Orbital Mixing Principles, Molecular Orbital Theory and Delocalization","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.7","4","reviewed","","True","True","Oxoacid Strength and Basicity from Structure","Electronegativity Trend, Hybridization and Orbital Mixing Principles, Molecular Orbital Theory and Delocalization","[0, 1, 0]","conceptual","advanced","120","60","1.0","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
